customer_id,label,predicted_proba,predicted_label,explanation
SYNID0200465801,0.0,0.011355701,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200492497,0.0,0.00027180844,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200496198,0.0,0.00080893113,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200496670,1.0,0.80881715,1,"High variability in EMT transfers. Top features: High transaction_volume_90d, High cv_amt_eft, Satisfied is Other Real Estate Operators"
SYNID0200499286,0.0,0.016477337,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200503207,0.0,0.09923285,0,Top features: Low transaction_ecommerce_ratio
SYNID0200520608,0.0,0.0018572959,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200525992,0.0,0.24862428,0,Top features: Not satisfied is Holding Companies
SYNID0200533256,0.0,0.0011676212,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200541889,0.0,0.00029165437,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200556823,0.0,0.00083266717,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200591513,0.0,0.9870977,1,"Short hold time, High sale and high debit transfers, Frequent transaction and short hold time. Top features: High transaction_frequency_90d, Low median_hold_time_funds, High transaction_volume_90d, Satisfied is Holding Companies"
SYNID0200595968,0.0,0.023876024,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200598200,0.0,0.01236406,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200601216,0.0,0.0012115199,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200606438,0.0,0.0010547182,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200607748,0.0,0.009405781,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200616355,0.0,0.008516174,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200635875,0.0,0.00083266717,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200642493,0.0,0.41483107,0,
SYNID0200663820,0.0,0.0031080774,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200673561,0.0,0.0049576606,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200734404,0.0,0.9437674,1,"Low channel diversification, Many transactions of the same amount. Top features: High transaction_frequency_90d, High transaction_ecommerce_ratio, Satisfied is General Freight Trucking Industry"
SYNID0200755574,1.0,0.9941598,1,"Short hold time, Low channel diversification, Many transactions of the same amount, High variability in EMT transfers. Top features: High transaction_frequency_90d, High cv_amt_emt, High transaction_ecommerce_ratio, Satisfied is Holding Companies"
SYNID0200755995,1.0,0.8139058,1,"Top features: High transaction_frequency_90d, High transaction_volume_90d, Satisfied is Holding Companies"
SYNID0200764769,0.0,0.00077636144,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200771719,0.0,0.0010122624,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200787993,0.0,0.011441755,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200794066,0.0,0.027639939,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200795055,0.0,0.02403971,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200798374,0.0,0.055038285,0,"Short hold time, Many transactions of the same amount. Top features: Low transaction_frequency_90d, Low n_txn_total"
SYNID0200804387,0.0,0.016870273,0,"Top features: Low transaction_frequency_90d, Low cv_amt_emt, Low transaction_ecommerce_ratio"
SYNID0200810872,0.0,0.0011998873,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200817629,0.0,0.00455649,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200856288,0.0,0.00056688895,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200857563,0.0,0.0023079375,0,"Top features: Low transaction_frequency_90d, Low n_txn_total"
SYNID0200861363,0.0,0.012410331,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200865648,0.0,0.00033825808,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is Holding Companies"
SYNID0200875060,0.0,0.0071274326,0,"Top features: Low transaction_frequency_90d, Low transaction_ecommerce_ratio"
SYNID0200875219,0.0,0.0044145896,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200879436,0.0,0.006969661,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200882821,0.0,0.0023321875,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200890437,0.0,0.012362167,0,"Top features: Low transaction_frequency_90d, Low transaction_ecommerce_ratio"
SYNID0200906923,0.0,0.007629989,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200906997,0.0,0.04842807,0,"Top features: Low cv_amt_emt, Low transaction_ecommerce_ratio"
SYNID0200916495,0.0,0.0016514937,0,"Short hold time. Top features: Low transaction_frequency_90d, Low n_txn_total, High days_since_last_transaction"
SYNID0200917577,0.0,0.011971906,0,"Top features: Low transaction_frequency_90d, Low transaction_ecommerce_ratio, Low std_amt_card"
SYNID0200937322,0.0,0.013861763,0,"Top features: High median_hold_time_funds, Not satisfied is Holding Companies"
SYNID0200945958,0.0,0.0013873264,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200950641,0.0,0.0008252512,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200951025,0.0,0.024400322,0,"Top features: Low transaction_ecommerce_ratio, Not satisfied is Holding Companies"
SYNID0200964390,0.0,0.012053552,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200970806,0.0,0.00093813305,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200978585,0.0,0.002862466,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200991884,0.0,0.00095591863,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200000024,,0.014742487,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200000050,,0.0073125637,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200000104,,0.003292992,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Low transaction_ecommerce_ratio"
SYNID0200000167,,0.0010856583,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200000345,,0.0010050519,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200000439,,0.014019139,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200000596,,0.062660344,0,Top features: Low transaction_ecommerce_ratio
SYNID0200000792,,0.009976183,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200000948,,0.00027657658,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is Holding Companies"
SYNID0200000984,,0.009542466,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200001071,,0.002927635,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200001467,,0.008182095,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200001746,,0.0058512255,0,"Top features: Low cv_amt_emt, Not satisfied is General Freight Trucking Industry, Not satisfied is Estate, Trust and Agency Funds, Not satisfied is Holding Companies"
SYNID0200001747,,0.013223536,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200001811,,0.013324697,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200002106,,0.00036280186,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is Holding Companies"
SYNID0200002118,,0.012158648,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200002297,,0.0188729,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200002418,,0.004596213,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200002455,,0.0074666487,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200002728,,0.018631699,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200002991,,0.0036014018,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200003338,,0.00055937975,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200003557,,0.0011542592,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200003663,,0.008040301,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Estate, Trust and Agency Funds, Not satisfied is Holding Companies"
SYNID0200004631,,0.6002961,1,"High transaction volume and low sales. Top features: High transaction_volume_90d, Satisfied is Holding Companies"
SYNID0200004651,,0.0037408613,0,"Top features: Low transaction_frequency_90d, Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200005059,,0.005740969,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Estate, Trust and Agency Funds, Not satisfied is Holding Companies"
SYNID0200005125,,0.06274434,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Estate, Trust and Agency Funds, Not satisfied is Holding Companies"
SYNID0200005169,,0.0013518281,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200005510,,0.032882627,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200005514,,0.9012815,1,"High variability in EMT transfers. Top features: High cv_amt_emt, Satisfied is General Freight Trucking Industry"
SYNID0200005543,,0.009183401,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200005624,,0.008905612,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200005642,,0.20689689,0,
SYNID0200005684,,0.00038045502,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is Holding Companies"
SYNID0200005735,,0.003605088,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200005819,,0.65446734,1,"High transaction volume and low sales. Top features: High transaction_volume_90d, Satisfied is General Freight Trucking Industry"
SYNID0200005824,,0.011219951,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Low transaction_ecommerce_ratio"
SYNID0200005828,,0.98620415,1,"Short hold time, Low channel diversification, Many transactions of the same amount, Frequent transaction and short hold time, High variability in EMT transfers. Top features: High transaction_frequency_90d, High cv_amt_emt, High transaction_ecommerce_ratio, Satisfied is General Freight Trucking Industry"
SYNID0200005997,,0.017022675,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200006191,,0.01593638,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200006234,,0.0023345805,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200006305,,0.011648871,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200006425,,0.026862107,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200006504,,0.012586295,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200006575,,0.00039162344,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is Holding Companies"
SYNID0200006796,,0.00030913073,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200006806,,0.00035956915,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is Holding Companies"
SYNID0200006850,,0.0012949816,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200006871,,0.0998082,0,Top features: Not satisfied is Holding Companies
SYNID0200006976,,0.00070953614,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200007051,,0.00035245507,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is Holding Companies"
SYNID0200007457,,0.025174499,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Estate, Trust and Agency Funds, Not satisfied is Holding Companies"
SYNID0200007554,,0.028232142,0,"Top features: Low transaction_ecommerce_ratio, Not satisfied is Holding Companies"
SYNID0200007602,,0.9776848,1,"Short hold time, Low channel diversification, Many transactions of the same amount, Frequent transaction and short hold time, High variability in EMT transfers. Top features: High transaction_frequency_90d, Low median_hold_time_funds, High transaction_ecommerce_ratio, Satisfied is Holding Companies"
SYNID0200007617,,0.9889453,1,"Short hold time, High transaction volume and low sales, Frequent transaction and short hold time. Top features: High transaction_frequency_90d, Low median_hold_time_funds, High transaction_volume_90d, Satisfied is Holding Companies"
SYNID0200007635,,0.01511127,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200007833,,0.017298814,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200007973,,0.012952713,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Estate, Trust and Agency Funds, Not satisfied is Holding Companies"
SYNID0200008035,,0.007366903,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Estate, Trust and Agency Funds, Not satisfied is Holding Companies"
SYNID0200008191,,0.49187186,0,Short hold time. 
SYNID0200008489,,0.00038488695,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200008533,,0.0013516311,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200008622,,0.0021922209,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200008724,,0.000538023,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is Holding Companies"
SYNID0200008911,,0.01287327,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200008951,,0.017914904,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200009106,,0.8996665,1,"Many transactions of the same amount. Top features: High transaction_ecommerce_ratio, High std_amt_card, Satisfied is General Freight Trucking Industry"
SYNID0200009137,,0.006774854,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200009367,,0.0038739922,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200009382,,0.0013696164,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Low cv_amt_emt"
SYNID0200009420,,0.011751045,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Estate, Trust and Agency Funds, Not satisfied is Holding Companies"
SYNID0200009533,,0.0021692005,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200010049,,0.0002911682,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200010052,,0.0010547182,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200010153,,0.0010167103,0,"Top features: Low transaction_frequency_90d, Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200010349,,0.0822236,0,
SYNID0200010424,,0.00806695,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200010433,,0.97993076,1,"High transaction volume and low sales, High variability in EMT transfers. Top features: High transaction_volume_90d, High cv_amt_eft, Satisfied is Holding Companies"
SYNID0200010618,,0.015352347,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200010640,,0.05648044,0,Top features: Low transaction_ecommerce_ratio
SYNID0200010662,,0.0050932923,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Estate, Trust and Agency Funds, Not satisfied is Holding Companies"
SYNID0200010703,,0.0041648694,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200010851,,0.0002911682,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200011095,,0.008352839,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200011153,,0.0002534534,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200011226,,0.043043625,0,"Many transactions of the same amount. Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200011553,,0.0019856612,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200011568,,0.00876754,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200011742,,0.001100709,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200011816,,0.0002534534,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200011910,,0.9763708,1,"Short hold time, Low channel diversification, Many transactions of the same amount, Frequent transaction and short hold time, High variability in EMT transfers. Top features: High transaction_frequency_90d, High transaction_ecommerce_ratio, High std_amt_card, Satisfied is Holding Companies"
SYNID0200011958,,0.011971184,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200011991,,0.0008755152,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200012071,,0.013027956,0,"Top features: Low transaction_frequency_90d, Low transaction_ecommerce_ratio, Low transaction_volume_90d"
SYNID0200012310,,0.0038158551,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200012399,,0.0038954606,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200012532,,0.0107145775,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200012646,,0.047929917,0,"Top features: Low transaction_ecommerce_ratio, Not satisfied is Holding Companies"
SYNID0200012890,,0.28157252,0,Short hold time. Top features: Low transaction_ecommerce_ratio
SYNID0200013069,,0.00035174596,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200013401,,0.021966876,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Estate, Trust and Agency Funds, Not satisfied is Holding Companies"
SYNID0200013494,,0.00053701113,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200013496,,0.894563,1,"High variability in EMT transfers. Top features: High cv_amt_emt, Satisfied is General Freight Trucking Industry"
SYNID0200013564,,0.020128159,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Estate, Trust and Agency Funds, Not satisfied is Holding Companies"
SYNID0200013678,,0.0005018036,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200013778,,0.010745889,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200013887,,0.012957171,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200013894,,0.913091,1,"Short hold time, High variability in EMT transfers. Top features: Low median_hold_time_funds, High std_amt_card, Satisfied is Offices of Lawyers and Notaries"
SYNID0200014269,,0.00036275238,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is Holding Companies"
SYNID0200014318,,0.013356297,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Estate, Trust and Agency Funds, Not satisfied is Holding Companies"
SYNID0200014599,,0.79882187,1,"Many transactions of the same amount. Top features: High transaction_ecommerce_ratio, Satisfied is Estate, Trust and Agency Funds"
SYNID0200014821,,0.014783789,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200014852,,0.007791518,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200015031,,0.009696661,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Estate, Trust and Agency Funds, Not satisfied is Holding Companies"
SYNID0200015063,,0.9900919,1,"Short hold time, High transaction volume and low sales, Many transactions of the same amount, Frequent transaction and short hold time, High variability in EMT transfers. Top features: High transaction_ecommerce_ratio, Satisfied is General Freight Trucking Industry"
SYNID0200015077,,0.94983333,1,"Short hold time, High transaction volume and low sales, Frequent transaction and short hold time. Top features: High transaction_frequency_90d, Low median_hold_time_funds, High transaction_volume_90d, Satisfied is General Freight Trucking Industry"
SYNID0200015187,,0.009392147,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200015193,,0.0004156237,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200015258,,0.00027180844,0,"Top features: Low transaction_frequency_90d, Low n_txn_total, Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200015286,,0.0062641054,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
SYNID0200015370,,0.99105924,1,"Short hold time, High transaction volume and low sales, Many transactions of the same amount, Frequent transaction and short hold time, High variability in EMT transfers. Top features: High transaction_frequency_90d, High transaction_volume_90d, High cv_amt_eft, Satisfied is Holding Companies"
SYNID0200015409,,0.9917999,1,"High transaction volume and low sales, Low channel diversification, Frequent transaction and short hold time. Top features: High transaction_frequency_90d, Low median_hold_time_funds, High transaction_volume_90d, Satisfied is Holding Companies"
SYNID0200015561,,0.010788816,0,"Top features: Not satisfied is General Freight Trucking Industry, Not satisfied is Holding Companies"
